tax_id,species_name
321763, Halarsenatibacter silvermanii
321846, Pseudomonas simiae
321895, Paraburkholderia silvatlantica
321961, Candidatus Phytoplasma tritici
321982, Pseudoduganella dura
321983, Pseudoduganella albidiflava
321984, Pseudoduganella plicata
321985, Pseudoduganella lutea
322009, Sinomonas cyclohexanicum
322095, Porphyromonas somerae
322104, Scheffersomyces stipitis CBS 6054
322163, Brevundimonas kwangchunensis
322509, Dietzia kunjamensis
322596, Dermacoccus abyssi
322601, Dermacoccus barathri
322602, Dermacoccus profundi
322610, Micromonospora provocatoris
322710, Azotobacter vinelandii DJ
323097, Nitrobacter hamburgensis X14
323098, Nitrobacter winogradskyi Nb-255
323259, Methanospirillum hungatei JF-1
323261, Nitrosococcus oceani ATCC 19707
323273, Nonlabens tegetincola
323284, Alcaligenes aquatilis
323412, Aquimarina brevivitae
323423, Limnohabitans curvus
323426, Jezberella montanilacus
323450, Pontibacter actiniarum
323621, Shinella granuli
323653, Wolbachia endosymbiont of Ceratitis capitata
323732, Babesia duncani
323761, Microbacterium koreense
323848, Nitrosospira multiformis ATCC 25196
323850, Shewanella loihica PV-4
324058, Mycobacterium alsense
324078, Mesoplasma coleopterae
324079, Spiroplasma tabanidicola
324602, Chloroflexus aurantiacus J-10-fl
324606, Zwartia hollandica
324617, Aeromonas tecta
324767, Bacillus infantis
324768, Metabacillus idriensis
324831, Lactobacillus gasseri ATCC 33323 = JCM 1131
324833, Streptomyces lasalocidi
324851, Kribbella karoonensis
324854, Metabacillus niabensis
324855, Streptomyces marokkonensis
324925, Pelodictyon phaeoclathratiforme BU-1
324952, Streptosporangium canum
325434, Malaya genurostris
325473, Psychroserpens mesophilus
325775, Coxiella endosymbiont of Amblyomma americanum
325778, Methanococcoides alaskense
326297, Shewanella amazonensis SB2B
326298, Sulfurimonas denitrificans DSM 1251
326329, Polaribacter dokdonensis
326423, Bacillus velezensis FZB42
326424, Frankia alni ACN14a
326427, Chloroflexus aggregans DSM 9485
326474, Caballeronia humi
326475, Caballeronia telluris
326476, Caballeronia choica
326522, Neisseria animaloris
326523, Neisseria zoodegmatis
326537, Colwellia polaris
326594, Ceratosolen solmsi marchali
326644, Daldinia caldariorum
326645, Daldinia childiae
326647, Daldinia decipiens
326681, Hypoxylon trugodes
326684, Xylaria bambusicola
326968, Ziziphus jujuba
327061, Annulohypoxylon truncatum
327095, Demequina aestuarii
327109, Uloborus diversus
327160, Candidatus Accumulibacter phosphatis
327277, Bifidobacterium crudilactis
327575, Capnocytophaga leadbetteri
327740, Hyla sarda
327939, Pseudoalteromonas byunsanensis
328075, Actinocorallia cavernae
328225, Erythrobacter dokdonensis
328396, Enterococcus aquimarinus
328412, Pseudaeromonas sharmana
328415, Tateyamaria pelophila
328517, Dokdonella fugitiva
328692, Deinococcus aquaticus
328812, Parabacteroides goldsteinii
328815, Manacus vitellinus
328839, Azospirillum melinis
329112, Toxorhynchites rutilus septentrionalis
329186, Flavobacterium saliperosum
329406, Thiorhodococcus mannitoliphagus
329523, Streptomyces albiaxialis
329524, Streptomyces albidochromogenes
329726, Acaryochloris marina MBIC11017
329937, Helicobacter cynogastricus
329993, Cognaticolwellia aestuarii
330083, Amycolatopsis halotolerans
330084, Amycolatopsis jejuensis
330214, Nitrospira defluvii
330734, Marinobacter psychrophilus
330779, Sulfolobus acidocaldarius DSM 639
330835, Nostocoides vanveenii
330836, Nostocoides veronense
330879, Aspergillus fumigatus Af293
330943, Kocuria aegyptia
331113, Simkania negevensis Z
331117, Aspergillus fischeri NRRL 181
331618, Mycetocola reblochoni
331636, Chlamydia psittaci 6BC
331648, Nonlabens spongiae
331679, Pediococcus stilesii
331680, Treponema zioleckii
331696, Pseudolabrys taiwanensis
331697, Chitinophaga skermanii
332101, Clostridium drakei
332158, Larkinella insperata
332175, Desulfosalsimonas propionicica
332186, Shewanella xiamenensis
332411, Aquitalea magnusonii
332522, Halospina denitrificans
332524, Actinomyces ruminicola
332589, Streptomyces enissocaesilis
332591, Streptomyces rectiviolaceus
332648, Botrytis cinerea B05.10
332657, Polaromonas aquatica
332949, Enterococcus silesiacus
332950, Enterococcus termitis
332977, Parapedobacter koreensis
332999, Pedobacter suwonensis
333138, Halalkalibacter okhensis
333140, Roseivirga spongicola
333142, Klenkia brasiliensis
333146, Ferroplasma acidarmanus Fer1
333297, Methylobacterium adhaesivum
333368, Rhodoblastus sphagnicola
333384, Streptomyces lunalinharesii
333668, Theileria parva strain Muguga
333702, Chryseobacterium piscium
333708, Sphingosinicella soli
333725, Streptomyces kaempferi
333962, Providencia heimbachae
333963, Leucobacter iarius
333964, Xenorhabdus indica
333965, Providencia vermicola
333966, Saccharopolyspora pogona
334116, Vanessa tameamea
334253, Gracilibacillus orientalis
334424, Hymenobacter rigui
334542, Rhodococcus qingshengii
334545, Rickettsia tamurae
334715, Salinivibrio proteolyticus
334735, Sporosarcina koreensis
334736, Sporosarcina soli
334819, Fusarium verticillioides 7600
334858, Goodfellowiella coeruleoviolacea
335017, Rhizobium mesosinicum
335020, Neomesorhizobium albiziae
335283, Nitrosomonas eutropha C91
335284, Psychrobacter cryohalolentis K5
335286, Brucella oryzae
335406, Sphingosinicella microcystinivorans
335431, Tepidimonas thermarum
335476, Polaromonas hydrogenivorans
335541, Syntrophomonas wolfei subsp. wolfei str. Goettingen G311
335543, Syntrophobacter fumaroxidans MPOB
335605, Sphingomonas rosea
335630, Sphingomonas humi
335848, Apiospora aurea
335849, Apiospora marii
335973, Arthrobacter subterraneus
335974, Marinobacter koreensis
335975, Sulfitobacter litoralis
335992, Candidatus Pelagibacter ubique HTCC1062
336203, Sphingobium fuliginis
336261, Thermovirga lienii
336292, Paracoccus tibetensis
336407, Rickettsia bellii RML369-C
336566, Stenotrophomonas ginsengisoli
336628, Amycolatopsis umgeniensis
336722, Zymoseptoria tritici IPO323
336810, Candidatus Karelsulcia muelleri
336820, Pedobacter roseus
336829, Rhodonellum ikkaensis
336831, Arsukibacterium ikkense
336963, Uncinocarpus reesii 1704
336983, Colobus angolensis palliatus
337005, Microcella putealis
337097, Vulcanibacillus modesticaldus
337243, Halorubrum ezzemoulense
337250, Pseudidiomarina taiwanensis
337480, Microbacterium immunditiarum
337641, Hemibagrus wyckioides
337701, Roseovarius pacificus
337779, Dechloromonas hortensis
337894, Amycolatopsis minnesotensis
337895, Actinomadura hallensis
338077, Nocardioides lentus
338193, Clostridium aestuarii
338584, Polymorphospora rubra
338644, Sulfobacillus thermotolerans
338645, Candidatus Contubernalis alkaliaceticus
338963, Syntrophotalea carbinolica DSM 2380
338966, Pelobacter propionicus DSM 2379
338969, Rhodoferax ferrireducens T118
339617, Pseudoalteromonas viridis
339656, Halomonas smyrnensis AAD6
339670, Burkholderia ambifaria AMMD
339671, Actinobacillus succinogenes 130Z
339860, Methanosphaera stadtmanae DSM 3091
339861, Clostridium aciditolerans
339866, Thiomonas bhubaneswarensis
340021, Thalassovita mediterranea
340047, Mycoplasma capricolum subsp. capricolum ATCC 27343
340099, Thermoanaerobacter pseudethanolicus ATCC 33223
340102, Pyrobaculum arsenaticum DSM 13514
340146, Exiguobacterium mexicanum
340214, Lentibacillus kapialis
340221, Alsobacter metallidurans
340268, Tardiphaga alba
340320, Leucobacter luti
340321, Leucobacter alluvii
340345, Actinoalloteichus hymeniacidonis
341663, Aspergillus terreus NIH2624
342002, Mycolicibacter arupensis
342108, Paramagnetospirillum magneticum AMB-1
342451, Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
342668, Pseudogymnoascus verrucosus
342942, Mediterraneibacter glycyrrhizinilyticus
342944, Sinobaca qinghaiensis
342950, Parashewanella spongiae
342954, Lacinutrix algicola
342955, Lacinutrix mariniflava
343013, Paenacidovorax caeni
343235, methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
343240, thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
343403, Costertonia aggregata
343509, Sodalis glossinidius str. 'morsitans'
343510, Legionella impletisoli
343691, Hermetia illucens
343874, Empedobacter falsenii
344163, Microbacterium terricola
344164, Microbacterium deminutum
344165, Microbacterium pumilum
344166, Microbacterium aoyamense
344612, Aspergillus clavatus NRRL 1
344736, Salipiger bermudensis
344880, Sphingomonas dokdonensis
344882, Pseudoxanthomonas dokdonensis
344883, Variovorax dokdonensis
345155, Falco biarmicus
345164, Falco cherrug
345309, Luteibacter yeojuensis
345342, Herminiimonas aquatilis
345580, Anopheles ziemanni
345631, Geobacter argillaceus
345632, Geobacter pickeringii
345663, Chryseobacterium aquaticum subsp. greenlandense
345907, Salegentibacter agarivorans
346179, Herbaspirillum rhizosphaerae
346182, Lysobacter yangpyeongensis
346185, Flagellimonas eckloniae
346377, Echinicola pacifica
346911, Labrys okinawensis
346912, Labrys miyagiensis
347253, Streptococcus salivarius JIM8777
347257, Mycoplasmopsis agalactiae PG2
347515, Leishmania major strain Friedlin
347534, Zobellella denitrificans
347535, Zobellella taiwanensis
347834, Rhizobium etli CFN 42
348151, Furfurilactobacillus siliginis
348442, Georgenia ruanii
348610, Methanogenium marinum
348780, Natronomonas pharaonis DSM 2160
348802, Exophiala xenobiotica
348824, Rhizobium favelukesii
348826, Natronorubrum aibiense
348837, Spironucleus salmonicida
349064, Thalassotalea agarivorans
349094, Megasphaera sueciensis
349095, Megasphaera paucivorans
349096, Pectinatus haikarae
349124, Halorhodospira halophila SL1
349161, Desulforamulus reducens MI-1
349307, Methanothrix thermoacetophila PT
349313, Krasilnikovia cinnamomea
349315, Luedemannella helvata
349316, Luedemannella flava
349521, Hahella chejuensis KCTC 2396
349522, Nocardioides kongjuensis
349750, Sneathiella chinensis
349910, Streptomyces bullii
349934, Brooklawnia cerclae
349966, Yersinia frederiksenii ATCC 33641
349967, Yersinia mollaretii ATCC 43969
350058, Mycolicibacterium vanbaalenii PYR-1
350688, Alkaliphilus oremlandii OhILAs
350814, Aquimarina intermedia
351091, Oscillibacter valericigenes
351160, Methanocella arvoryzae MRE50
351215, Pseudokineococcus marinus
351224, Blastococcus jejuensis
351343, Pedobacter aquatilis
351345, Polynucleobacter cosmopolitanus
351605, Geotalea uraniireducens Rf4
351607, Acidothermus cellulolyticus 11B
351614, Xenorhabdus stockiae
351627, Caldicellulosiruptor saccharolyticus DSM 8903
351656, Xenorhabdus vietnamensis
351659, Xenorhabdus koppenhoeferi
351671, Xenorhabdus doucetiae
351672, Xenorhabdus griffiniae
351673, Xenorhabdus cabanillasii
351674, Xenorhabdus miraniensis
351675, Xenorhabdus mauleonii
351676, Xenorhabdus kozodoii
351679, Xenorhabdus hominickii
352472, Dictyostelium discoideum AX4
352475, Shinella zoogloeoides
353151, Cryptosporidium hominis TU502
353152, Cryptosporidium parvum Iowa II
353156, Pedobacter sandarakinus
353224, Caldalkalibacillus uzonensis
353852, Mycoplasma nasistruthionis
354243, Mycolicibacter kumamotonensis
354246, Spongiibacter marinus
354296, Anoplolepis gracilipes
354351, Pseudochrobactrum asaccharolyticum
354352, Pseudochrobactrum saccharolyticum
354355, Niastella yeongjuensis
354426, Herbidospora yilanensis
354630, Mucilaginibacter lappiensis
355243, Amphritea atlantica
355514, Leuresthes tenuis
355548, Halobacterium jilantaiense
355591, Marinobacter vinifirmus
355930, Microcella alkalica
356305, Chryseobacterium wanjuense
356322, Heliorestis convoluta
356660, Albimonas donghaensis
356851, Micromonospora chokoriensis
356852, Micromonospora coxensis
356909, Onychostruthus taczanowskii
357143, Wolbachia endosymbiont of Nilaparvata lugens
357233, Siccibacter turicensis
357240, Franconibacter helveticus
357276, Phocaeicola dorei
357278, Levilactobacillus parabrevis
357441, Enterococcus lactis
357760, Bartonella silvatica
357761, Bartonella japonica
357804, Psychromonas ingrahamii 37
357809, Lachnoclostridium phytofermentans ISDg
357999, Sporomusa rhizae
358099, Brevibacterium oceani
358396, Natronobacterium lacisalsi AJ5
358687, Epilithonimonas hispanica
358742, Enterocloster aldenensis
358743, Enterocloster citroniae
358823, Streptomyces olindensis
359110, Pseudomonas extremaustralis
359131, Streptomyces rubellomurinus
359158, Actinomadura rudentiformis
359159, Nonomuraea candida
359209, Marinomonas ostreistagni
359342, Colletotrichum phormii
359365, Sporosarcina saromensis
359385, Xanthomonas campestris pv. raphani
359387, Xanthomonas euvesicatoria pv. alfalfae
359917, Paenibacillus sepulcri
360086, Lentzea kentuckyensis
360095, Bartonella bacilliformis KC583
360107, Campylobacter hominis ATCC BAA-381
360184, Halobacillus faecis
360196, Francisella noatunensis subsp. noatunensis
360241, Tepidicella xavieri
360316, Crenothrix polyspora
360411, Bellilinea caldifistulae
360412, Longilinea arvoryzae
360422, Clostridium tagluense
361041, Devosia soli
361101, Streptococcus pseudoporcinus
361183, Altererythrobacter epoxidivorans
361277, Terribacillus saccharophilus
361279, Terribacillus halophilus
361280, Tigheibacillus halophilus
361500, Anaerococcus degeneri
361575, Pseudarthrobacter phenanthrenivorans
361581, Tenacibaculum discolor
361854, Bifidobacterium parmae
361872, Helicobacter equorum
362088, Diprion similis
362257, Streptomyces vietnamensis
362413, Flavobacterium aquidurense
362418, Flavobacterium reichenbachii
362523, Mariniflexile gromovii
362649, Microbacterium thalassium
362781, Tenacibaculum aestuarii
362837, Spiroplasma cantharicola
362976, Haloquadratum walsbyi DSM 16790
363258, Arsenophonus endosymbiont of Lipoptena cervi
363260, Sphingobacterium composti
363331, Chryseobacterium taiwanense
363630, Nakamurella flavida
363631, Brevundimonas terrae
363754, Rhizobium freirei PRF 81
363835, Sphingomonas ginsengisoli (ex An et al. 2013)
363837, Chitinophaga ginsengisoli
363840, Inquilinus ginsengisoli
363841, Sphingopyxis panaciterrae
363844, Variovorax ginsengisoli
363846, Dokdonella ginsengisoli
363848, Dyella ginsengisoli
363849, Pedobacter panaciterrae
363852, Pedobacter ginsengisoli
363853, Chryseobacterium ginsengisoli
363854, Brevibacillus ginsengisoli
363861, Aeromicrobium panaciterrae
363863, Microlunatus ginsengisoli
363865, Kribbella ginsengisoli
363867, Aeromicrobium ginsengisoli
363868, Nocardioides ginsengisoli
363870, Heyndrickxia ginsengihumi
363885, Luteimonas panaciterrae
363952, Comamonas thiooxydans
363953, Chelatococcus sambhunathii
364024, Prosopis cineraria
364030, Thiomonas delicata
364032, Sulfurivirga caldicuralii
364098, Sphingosinicella xenopeptidilytica
364197, Pseudomonas pohangensis
364198, Pseudidiomarina homiensis
364199, Paracoccus homiensis
364200, Cognatiyoonia koreensis
364296, Rhodobium gokarnense
364297, Rhodovulum visakhapatnamense
364410, Granulibacter bethesdensis
364901, Streptomyces gulbargensis
364929, Williamsia soli
365044, Polaromonas naphthalenivorans CJ2
365046, Ramlibacter tataouinensis TTB310
365339, Marichromatium bheemlicum
365340, Rhodovulum imhoffii
365341, Sphingobium aromaticiconvertens
365346, Paenisporosarcina quisquiliarum
365528, Parafrankia discariae
365590, Shewanella hafniensis
365591, Shewanella morhuae
365616, Paenibacillus forsythiae
366289, Pseudomonas delhiensis
366533, Loktanella atrilutea
366534, Pseudovibrio japonicus
366582, Bowmanella denitrificans
366584, Pseudonocardia oroxyli
366616, Haematobacter missouriensis
366888, Brevibacterium samyangense
367110, Neurospora crassa OR74A
367190, Yersinia similis
367279, Pseudonocardia ailaonensis
367282, Deinococcus yunweiensis
367299, Phycicoccus jejuensis
367737, Aliarcobacter butzleri RM4018
367743, Ureibacillus thermophilus
367775, Cryptococcus gattii WM276
367791, Flammeovirga yaeyamensis
367825, Cupriavidus malaysiensis
367928, Bifidobacterium adolescentis ATCC 15703
368407, Methanoculleus marisnigri JR1
368408, Thermofilum pendens Hrk 5
368477, Mycobacterium yunnanensis
368602, Wolbachia endosymbiont of Laodelphax striatellus
368603, Morganella psychrotolerans
368607, Janthinobacterium svalbardensis
368812, Alicyclobacillus tengchongensis
369401, Flaviramulus basaltis
369639, Onychostoma macrolepis
369723, Salinispora tropica CNB-440
369791, Mesonia mobilis
369798, Methylocystis hirsuta
369935, Pseudarthrobacter niigatensis
369936, Arthrobacter alkaliphilus
369942, Sinomonas albida
